interaction_id,user_id,place_id,interaction_type,timestamp,created_at
3337,115,78,search,2026-01-19 08:58:20.142904,2026-02-10 08:58:20.142904
3338,115,426,click,2026-01-24 08:58:20.153391,2026-02-10 08:58:20.153391
3339,115,302,preview_viewed,2026-02-10 08:58:20.161372,2026-02-10 08:58:20.161372
3340,115,67,route_requested,2025-12-16 08:58:20.164731,2026-02-10 08:58:20.164731
3341,115,324,search,2026-01-23 08:58:20.172392,2026-02-10 08:58:20.172392
3342,115,571,route_requested,2026-01-21 08:58:20.180317,2026-02-10 08:58:20.180317
3343,115,142,click,2026-01-12 08:58:20.187302,2026-02-10 08:58:20.187302
3344,115,580,route_requested,2026-01-19 08:58:20.196315,2026-02-10 08:58:20.196315
3345,115,43,click,2026-02-07 08:58:20.207247,2026-02-10 08:58:20.207247
3346,115,336,preview_viewed,2026-01-14 08:58:20.222763,2026-02-10 08:58:20.222763
3347,115,504,preview_viewed,2025-12-05 08:58:20.231211,2026-02-10 08:58:20.231211
3348,115,571,search,2026-02-07 08:58:20.245146,2026-02-10 08:58:20.245146
3349,115,78,click,2026-02-01 08:58:20.252128,2026-02-10 08:58:20.252128
3350,116,327,click,2026-01-07 08:58:20.264096,2026-02-10 08:58:20.264096
3351,116,572,preview_viewed,2026-01-02 08:58:20.269083,2026-02-10 08:58:20.269083
3352,116,437,search,2026-01-29 08:58:20.273069,2026-02-10 08:58:20.273069
3353,116,555,click,2026-01-14 08:58:20.283045,2026-02-10 08:58:20.283045
3354,116,236,click,2026-02-06 08:58:20.292048,2026-02-10 08:58:20.292048
3355,116,572,route_requested,2026-02-06 08:58:20.296084,2026-02-10 08:58:20.296084
3356,116,52,route_requested,2026-01-18 08:58:20.306981,2026-02-10 08:58:20.306981
3357,116,539,preview_viewed,2025-10-29 08:58:20.309978,2026-02-10 08:58:20.309978
3358,116,52,route_requested,2026-01-20 08:58:20.318952,2026-02-10 08:58:20.318952
3359,116,281,click,2026-01-28 08:58:20.327927,2026-02-10 08:58:20.327927
3360,116,555,click,2025-11-01 08:58:20.332911,2026-02-10 08:58:20.332911
3361,116,547,search,2026-02-07 08:58:20.337912,2026-02-10 08:58:20.337912
3362,116,405,search,2026-01-29 08:58:20.341886,2026-02-10 08:58:20.341886
3363,116,298,click,2026-02-01 08:58:20.344879,2026-02-10 08:58:20.344879
3364,116,129,preview_viewed,2026-01-09 08:58:20.347870,2026-02-10 08:58:20.347870
3365,116,229,search,2026-01-16 08:58:20.356848,2026-02-10 08:58:20.356848
3366,116,555,search,2026-02-09 08:58:20.360838,2026-02-10 08:58:20.360838
3367,116,390,route_requested,2025-12-30 08:58:20.368815,2026-02-10 08:58:20.368815
3368,116,229,click,2025-12-29 08:58:20.376794,2026-02-10 08:58:20.376794
3369,116,168,route_requested,2025-12-18 08:58:20.386767,2026-02-10 08:58:20.386767
3370,116,229,click,2026-01-11 08:58:20.395744,2026-02-10 08:58:20.395744
3371,116,387,click,2026-02-08 08:58:20.398735,2026-02-10 08:58:20.398735
3372,116,572,search,2026-02-01 08:58:20.402726,2026-02-10 08:58:20.402726
3373,116,41,search,2026-01-30 08:58:20.405716,2026-02-10 08:58:20.405716
3374,116,569,click,2026-01-15 08:58:20.408709,2026-02-10 08:58:20.408709
3375,116,280,route_requested,2026-01-31 08:58:20.411700,2026-02-10 08:58:20.411700
3376,116,72,preview_viewed,2025-12-22 08:58:20.420317,2026-02-10 08:58:20.420317
3377,116,440,click,2026-01-02 08:58:20.427656,2026-02-10 08:58:20.427656
3378,116,555,preview_viewed,2025-12-19 08:58:20.431646,2026-02-10 08:58:20.431646
3379,116,564,preview_viewed,2025-10-26 08:58:20.439624,2026-02-10 08:58:20.439624
3380,116,236,click,2026-01-25 08:58:20.443623,2026-02-10 08:58:20.443623
3381,116,547,click,2026-01-04 08:58:20.448601,2026-02-10 08:58:20.448601
3382,117,160,preview_viewed,2026-01-31 08:58:20.452590,2026-02-10 08:58:20.452590
3383,117,568,click,2026-02-01 08:58:20.456612,2026-02-10 08:58:20.456612
3384,117,209,click,2026-01-12 08:58:20.462564,2026-02-10 08:58:20.462564
3385,117,616,search,2026-01-17 08:58:20.467635,2026-02-10 08:58:20.467635
3386,117,617,search,2026-02-10 08:58:20.476527,2026-02-10 08:58:20.476527
3387,117,143,click,2025-12-16 08:58:20.492482,2026-02-10 08:58:20.492482
3388,117,86,click,2025-11-27 08:58:20.497471,2026-02-10 08:58:20.497471
3389,117,563,search,2026-01-17 08:58:20.500463,2026-02-10 08:58:20.500463
3390,117,67,search,2026-01-31 08:58:20.503500,2026-02-10 08:58:20.503500
3391,117,485,click,2025-12-20 08:58:20.506446,2026-02-10 08:58:20.506446
3392,117,64,click,2025-12-07 08:58:20.509466,2026-02-10 08:58:20.509466
3393,117,150,preview_viewed,2026-01-17 08:58:20.514426,2026-02-10 08:58:20.514426
3394,117,40,click,2026-02-03 08:58:20.527392,2026-02-10 08:58:20.527392
3395,117,571,preview_viewed,2026-02-07 08:58:20.535718,2026-02-10 08:58:20.535718
3396,117,586,click,2026-01-17 08:58:20.557311,2026-02-10 08:58:20.557311
3397,117,543,save,2025-12-30 08:58:20.561365,2026-02-10 08:58:20.561365
3398,117,51,click,2025-12-28 08:58:20.569278,2026-02-10 08:58:20.569278
3399,117,294,preview_viewed,2026-02-09 08:58:20.574264,2026-02-10 08:58:20.574264
3400,117,617,skip,2026-01-29 08:58:20.581247,2026-02-10 08:58:20.581247
3401,117,498,skip,2026-02-04 08:58:20.592215,2026-02-10 08:58:20.592215
3402,117,142,click,2026-01-21 08:58:20.596207,2026-02-10 08:58:20.596207
3403,117,549,save,2026-01-22 08:58:20.600198,2026-02-10 08:58:20.600198
3404,117,328,preview_viewed,2025-12-28 08:58:20.603243,2026-02-10 08:58:20.603243
3405,117,276,click,2026-01-21 08:58:20.611169,2026-02-10 08:58:20.611169
3406,117,277,search,2026-01-24 08:58:20.614160,2026-02-10 08:58:20.614160
3407,118,189,click,2025-11-12 08:58:20.619149,2026-02-10 08:58:20.619149
3408,118,48,click,2026-02-06 08:58:20.623136,2026-02-10 08:58:20.623136
3409,118,231,preview_viewed,2026-01-18 08:58:20.626128,2026-02-10 08:58:20.626128
3410,118,45,preview_viewed,2026-01-20 08:58:20.631115,2026-02-10 08:58:20.631115
3411,118,345,click,2026-02-09 08:58:20.638095,2026-02-10 08:58:20.638095
3412,118,115,preview_viewed,2026-01-02 08:58:20.641089,2026-02-10 08:58:20.641089
3413,118,28,click,2025-12-17 08:58:20.644078,2026-02-10 08:58:20.644078
3414,118,474,preview_viewed,2025-11-29 08:58:20.652415,2026-02-10 08:58:20.652415
3415,118,587,click,2026-02-04 08:58:20.657340,2026-02-10 08:58:20.657340
3416,118,272,click,2026-01-17 08:58:20.660338,2026-02-10 08:58:20.660338
3417,118,533,click,2026-01-24 08:58:20.665328,2026-02-10 08:58:20.665328
3418,118,87,click,2026-02-07 08:58:20.673302,2026-02-10 08:58:20.673302
3419,118,455,route_requested,2026-02-07 08:58:20.678288,2026-02-10 08:58:20.678288
3420,118,579,click,2026-02-09 08:58:20.683276,2026-02-10 08:58:20.683276
3421,118,568,preview_viewed,2025-12-11 08:58:20.686268,2026-02-10 08:58:20.686268
3422,118,104,preview_viewed,2026-02-05 08:58:20.690257,2026-02-10 08:58:20.690257
3423,118,150,click,2026-02-04 08:58:20.694245,2026-02-10 08:58:20.694245
3424,118,87,preview_viewed,2026-01-05 08:58:20.703279,2026-02-10 08:58:20.703279
3425,118,343,search,2026-02-04 08:58:20.707213,2026-02-10 08:58:20.707213
3426,118,563,preview_viewed,2025-12-27 08:58:20.713195,2026-02-10 08:58:20.713195
3427,118,142,click,2026-01-23 08:58:20.716189,2026-02-10 08:58:20.716189
3428,118,321,click,2026-01-08 08:58:20.718183,2026-02-10 08:58:20.718183
3429,118,304,search,2026-01-21 08:58:20.729153,2026-02-10 08:58:20.729153
3430,118,55,route_requested,2026-02-10 08:58:20.738129,2026-02-10 08:58:20.738129
3431,118,211,search,2025-11-25 08:58:20.743114,2026-02-10 08:58:20.743114
3432,118,298,click,2025-12-23 08:58:20.746106,2026-02-10 08:58:20.746106
3433,118,405,click,2026-01-04 08:58:20.749099,2026-02-10 08:58:20.749099
3434,118,304,save,2026-01-26 08:58:20.758075,2026-02-10 08:58:20.758075
3435,118,31,route_requested,2026-02-05 08:58:20.763061,2026-02-10 08:58:20.763061
3436,118,208,click,2026-01-12 08:58:20.765346,2026-02-10 08:58:20.765346
3437,118,373,skip,2026-01-10 08:58:20.770045,2026-02-10 08:58:20.770045
3438,118,621,preview_viewed,2026-01-19 08:58:20.774032,2026-02-10 08:58:20.774032
3439,118,298,preview_viewed,2025-12-08 08:58:20.778023,2026-02-10 08:58:20.778023
3440,118,159,click,2025-12-26 08:58:20.782011,2026-02-10 08:58:20.782011
3441,118,589,preview_viewed,2026-01-01 08:58:20.785004,2026-02-10 08:58:20.785004
3442,118,244,click,2026-01-21 08:58:20.789988,2026-02-10 08:58:20.789988
3443,119,569,search,2026-01-24 08:58:20.796300,2026-02-10 08:58:20.796300
3444,119,272,click,2026-01-21 08:58:20.798967,2026-02-10 08:58:20.798967
3445,119,434,click,2026-02-04 08:58:20.801995,2026-02-10 08:58:20.801995
3446,119,179,click,2026-01-04 08:58:20.804950,2026-02-10 08:58:20.804950
3447,119,369,click,2025-12-10 08:58:20.806979,2026-02-10 08:58:20.806979
3448,119,244,click,2026-01-26 08:58:20.809935,2026-02-10 08:58:20.809935
3449,119,359,click,2026-01-19 08:58:20.812928,2026-02-10 08:58:20.812928
3450,119,580,preview_viewed,2026-01-09 08:58:20.823946,2026-02-10 08:58:20.823946
3451,119,47,click,2026-02-08 08:58:20.827144,2026-02-10 08:58:20.827144
3452,119,345,click,2026-01-27 08:58:20.835871,2026-02-10 08:58:20.835871
3453,119,244,click,2026-01-26 08:58:20.838859,2026-02-10 08:58:20.838859
3454,119,236,route_requested,2026-01-13 08:58:20.842849,2026-02-10 08:58:20.842849
3455,119,87,search,2026-01-19 08:58:20.850911,2026-02-10 08:58:20.850911
3456,119,555,preview_viewed,2025-12-05 08:58:20.856809,2026-02-10 08:58:20.856809
3457,119,514,click,2026-01-11 08:58:20.860802,2026-02-10 08:58:20.860802
3458,119,169,click,2025-09-28 08:58:20.864792,2026-02-10 08:58:20.864792
3459,119,171,route_requested,2025-11-25 08:58:20.868806,2026-02-10 08:58:20.868806
3460,119,3,search,2026-01-17 08:58:20.871773,2026-02-10 08:58:20.871773
3461,119,160,search,2026-02-02 08:58:20.874764,2026-02-10 08:58:20.874764
3462,119,555,click,2026-02-02 08:58:20.878751,2026-02-10 08:58:20.878751
3463,119,241,click,2026-01-01 08:58:20.882744,2026-02-10 08:58:20.882744
3464,119,437,route_requested,2026-01-17 08:58:20.886730,2026-02-10 08:58:20.886730
3465,120,248,click,2026-01-13 08:58:20.891718,2026-02-10 08:58:20.891718
3466,120,61,search,2025-11-26 08:58:20.896731,2026-02-10 08:58:20.896731
3467,120,287,click,2026-02-10 08:58:20.905685,2026-02-10 08:58:20.905685
3468,120,288,save,2026-02-06 08:58:20.913660,2026-02-10 08:58:20.913660
3469,120,550,click,2026-02-07 08:58:20.916656,2026-02-10 08:58:20.916656
3470,120,399,preview_viewed,2025-12-15 08:58:20.924629,2026-02-10 08:58:20.924629
3471,120,205,click,2026-01-12 08:58:20.931662,2026-02-10 08:58:20.931662
3472,120,322,preview_viewed,2026-02-05 08:58:20.940588,2026-02-10 08:58:20.940588
3473,120,399,click,2025-12-24 08:58:20.949595,2026-02-10 08:58:20.949595
3474,120,249,preview_viewed,2026-01-25 08:58:20.953552,2026-02-10 08:58:20.953552
3475,120,589,search,2026-01-31 08:58:20.960533,2026-02-10 08:58:20.960533
3476,120,572,click,2025-10-15 08:58:20.963525,2026-02-10 08:58:20.963525
3477,120,467,preview_viewed,2026-02-06 08:58:20.971505,2026-02-10 08:58:20.971505
3478,120,293,preview_viewed,2025-11-18 08:58:20.979483,2026-02-10 08:58:20.979483
3479,120,589,preview_viewed,2026-02-05 08:58:20.984502,2026-02-10 08:58:20.984502
3480,120,562,click,2026-01-13 08:58:20.987461,2026-02-10 08:58:20.987461
3481,120,341,search,2026-02-02 08:58:20.992447,2026-02-10 08:58:20.992447
3482,120,277,click,2026-02-06 08:58:20.995440,2026-02-10 08:58:20.995440
3483,120,135,preview_viewed,2026-01-24 08:58:21.003418,2026-02-10 08:58:21.003418
3484,120,386,click,2026-01-18 08:58:21.011396,2026-02-10 08:58:21.011396
3485,120,539,route_requested,2026-02-06 08:58:21.014389,2026-02-10 08:58:21.014389
3486,121,232,click,2026-02-10 08:58:21.023365,2026-02-10 08:58:21.023365
3487,121,213,preview_viewed,2025-11-16 08:58:21.027353,2026-02-10 08:58:21.027353
3488,121,601,click,2026-02-07 08:58:21.035333,2026-02-10 08:58:21.035333
3489,121,78,click,2025-12-19 08:58:21.040320,2026-02-10 08:58:21.040320
3490,121,531,click,2026-02-04 08:58:21.046304,2026-02-10 08:58:21.046304
3491,121,193,click,2025-08-20 08:58:21.051296,2026-02-10 08:58:21.051296
3492,121,419,search,2026-02-03 08:58:21.059268,2026-02-10 08:58:21.059268
3493,121,601,click,2026-02-05 08:58:21.066250,2026-02-10 08:58:21.066250
3494,121,419,search,2026-01-31 08:58:21.075226,2026-02-10 08:58:21.075226
3495,121,611,route_requested,2026-02-10 08:58:21.090186,2026-02-10 08:58:21.090186
3496,121,510,preview_viewed,2025-12-30 08:58:21.098166,2026-02-10 08:58:21.098166
3497,121,193,click,2026-02-10 08:58:21.103196,2026-02-10 08:58:21.103196
3498,121,321,preview_viewed,2026-01-08 08:58:21.106145,2026-02-10 08:58:21.106145
3499,121,128,click,2025-12-11 08:58:21.114148,2026-02-10 08:58:21.114148
3500,121,128,preview_viewed,2026-02-07 08:58:21.122102,2026-02-10 08:58:21.122102
3501,121,281,route_requested,2026-02-04 08:58:21.131091,2026-02-10 08:58:21.131091
3502,121,584,preview_viewed,2026-02-07 08:58:21.140052,2026-02-10 08:58:21.140052
3503,121,44,preview_viewed,2025-12-11 08:58:21.146038,2026-02-10 08:58:21.146038
3504,121,96,preview_viewed,2026-01-20 08:58:21.158534,2026-02-10 08:58:21.158534
3505,121,449,click,2026-02-06 08:58:21.165516,2026-02-10 08:58:21.165516
3506,121,552,preview_viewed,2026-02-01 08:58:21.174517,2026-02-10 08:58:21.174517
3507,121,93,preview_viewed,2026-01-10 08:58:21.184483,2026-02-10 08:58:21.184483
3508,121,132,search,2026-01-22 08:58:21.196451,2026-02-10 08:58:21.196451
3509,121,78,click,2026-02-09 08:58:21.202437,2026-02-10 08:58:21.202437
3510,121,531,click,2026-02-10 08:58:21.207423,2026-02-10 08:58:21.207423
3511,121,495,preview_viewed,2026-01-25 08:58:21.215403,2026-02-10 08:58:21.215403
3512,121,264,preview_viewed,2026-01-25 08:58:21.218393,2026-02-10 08:58:21.218393
3513,121,611,save,2025-12-28 08:58:21.227370,2026-02-10 08:58:21.227370
3514,122,72,click,2026-01-18 08:58:21.235374,2026-02-10 08:58:21.235374
3515,122,245,click,2026-01-31 08:58:21.239336,2026-02-10 08:58:21.239336
3516,122,222,preview_viewed,2026-02-05 08:58:21.242330,2026-02-10 08:58:21.242330
3517,122,434,route_requested,2026-01-18 08:58:21.245320,2026-02-10 08:58:21.245320
3518,122,291,click,2026-02-01 08:58:21.248311,2026-02-10 08:58:21.248311
3519,122,581,route_requested,2026-01-20 08:58:21.253300,2026-02-10 08:58:21.253300
3520,122,160,preview_viewed,2026-01-28 08:58:21.257289,2026-02-10 08:58:21.257289
3521,122,564,search,2026-02-05 08:58:21.265267,2026-02-10 08:58:21.265267
3522,122,261,click,2026-01-15 08:58:21.269258,2026-02-10 08:58:21.269258
3523,122,86,click,2026-02-06 08:58:21.276243,2026-02-10 08:58:21.276243
3524,122,247,search,2026-01-18 08:58:21.281228,2026-02-10 08:58:21.281228
3525,122,209,route_requested,2025-12-07 08:58:21.284219,2026-02-10 08:58:21.284219
3526,122,261,click,2026-01-14 08:58:21.287208,2026-02-10 08:58:21.287208
3527,122,229,preview_viewed,2025-11-05 08:58:21.295188,2026-02-10 08:58:21.295188
3528,122,160,click,2025-12-02 08:58:21.299177,2026-02-10 08:58:21.299177
3529,122,485,click,2026-01-10 08:58:21.302560,2026-02-10 08:58:21.302560
3530,122,584,click,2026-01-11 08:58:21.314138,2026-02-10 08:58:21.314138
3531,122,381,click,2026-02-01 08:58:21.316130,2026-02-10 08:58:21.316130
3532,122,339,click,2026-01-26 08:58:21.324109,2026-02-10 08:58:21.324109
3533,122,549,preview_viewed,2026-02-08 08:58:21.328099,2026-02-10 08:58:21.328099
3534,122,72,route_requested,2026-01-28 08:58:21.337075,2026-02-10 08:58:21.337075
3535,122,112,preview_viewed,2025-08-10 08:58:21.341066,2026-02-10 08:58:21.341066
3536,122,80,click,2026-02-06 08:58:21.349043,2026-02-10 08:58:21.349043
3537,122,104,route_requested,2026-01-31 08:58:21.352035,2026-02-10 08:58:21.352035
3538,122,160,click,2025-12-25 08:58:21.355025,2026-02-10 08:58:21.355025
3539,122,84,click,2026-01-15 08:58:21.358036,2026-02-10 08:58:21.358036
3540,123,587,click,2026-02-01 08:58:21.363006,2026-02-10 08:58:21.363006
3541,123,52,click,2025-09-17 08:58:21.371981,2026-02-10 08:58:21.371981
3542,123,505,preview_viewed,2026-02-06 08:58:21.375207,2026-02-10 08:58:21.375207
3543,123,229,click,2026-01-27 08:58:21.383949,2026-02-10 08:58:21.383949
3544,123,616,click,2026-01-01 08:58:21.386958,2026-02-10 08:58:21.386958
3545,123,136,route_requested,2025-12-28 08:58:21.390930,2026-02-10 08:58:21.390930
3546,123,52,preview_viewed,2025-11-30 08:58:21.399907,2026-02-10 08:58:21.399907
3547,123,213,preview_viewed,2025-12-23 08:58:21.402900,2026-02-10 08:58:21.402900
3548,123,138,click,2026-01-02 08:58:21.405890,2026-02-10 08:58:21.405890
3549,123,45,route_requested,2025-12-12 08:58:21.410879,2026-02-10 08:58:21.410879
3550,123,138,search,2026-02-10 08:58:21.414866,2026-02-10 08:58:21.414866
3551,123,240,skip,2026-01-06 08:58:21.418856,2026-02-10 08:58:21.418856
3552,123,440,route_requested,2025-12-26 08:58:21.426893,2026-02-10 08:58:21.426893
3553,123,5,click,2026-02-05 08:58:21.435811,2026-02-10 08:58:21.435811
3554,123,291,preview_viewed,2026-02-08 08:58:21.439489,2026-02-10 08:58:21.439489
3555,123,5,click,2026-02-08 08:58:21.447779,2026-02-10 08:58:21.447779
3556,123,76,click,2026-01-12 08:58:21.451769,2026-02-10 08:58:21.451769
3557,123,388,click,2026-02-03 08:58:21.454762,2026-02-10 08:58:21.454762
3558,123,605,preview_viewed,2026-01-19 08:58:21.458749,2026-02-10 08:58:21.458749
3559,123,500,click,2026-02-05 08:58:21.463736,2026-02-10 08:58:21.463736
3560,123,390,click,2026-01-26 08:58:21.471717,2026-02-10 08:58:21.471717
3561,123,53,click,2026-02-05 08:58:21.474707,2026-02-10 08:58:21.474707
3562,123,254,preview_viewed,2026-01-29 08:58:21.482685,2026-02-10 08:58:21.482685
3563,124,128,search,2025-12-31 08:58:21.491661,2026-02-10 08:58:21.491661
3564,124,469,click,2026-01-23 08:58:21.499639,2026-02-10 08:58:21.499639
3565,124,552,click,2026-01-30 08:58:21.507619,2026-02-10 08:58:21.507619
3566,124,605,search,2026-01-12 08:58:21.510611,2026-02-10 08:58:21.511623
3567,124,443,route_requested,2025-10-28 08:58:21.519587,2026-02-10 08:58:21.519587
3568,124,437,route_requested,2026-02-01 08:58:21.523576,2026-02-10 08:58:21.523576
3569,124,80,preview_viewed,2025-11-18 08:58:21.536541,2026-02-10 08:58:21.536541
3570,124,95,click,2025-12-12 08:58:21.545518,2026-02-10 08:58:21.545518
3571,124,443,preview_viewed,2026-02-07 08:58:21.552498,2026-02-10 08:58:21.552498
3572,124,87,route_requested,2025-12-07 08:58:21.570035,2026-02-10 08:58:21.570035
3573,124,529,click,2026-01-09 08:58:21.574441,2026-02-10 08:58:21.575437
3574,124,529,preview_viewed,2026-01-30 08:58:21.579429,2026-02-10 08:58:21.579429
3575,124,446,route_requested,2026-02-10 08:58:21.583221,2026-02-10 08:58:21.583221
3576,124,156,click,2026-01-01 08:58:21.586408,2026-02-10 08:58:21.586408
3577,124,95,click,2025-12-05 08:58:21.596381,2026-02-10 08:58:21.596381
3578,124,390,preview_viewed,2025-09-07 08:58:21.603406,2026-02-10 08:58:21.604377
3579,124,240,click,2026-02-01 08:58:21.606354,2026-02-10 08:58:21.606354
3580,124,28,click,2025-12-29 08:58:21.610348,2026-02-10 08:58:21.610348
3581,124,132,click,2026-01-15 08:58:21.614333,2026-02-10 08:58:21.614333
3582,124,52,click,2026-02-03 08:58:21.623311,2026-02-10 08:58:21.623311
3583,124,500,route_requested,2026-02-04 08:58:21.626302,2026-02-10 08:58:21.626302
3584,125,387,click,2026-01-19 08:58:21.629293,2026-02-10 08:58:21.629293
3585,125,419,route_requested,2025-11-24 08:58:21.636275,2026-02-10 08:58:21.636275
3586,125,617,preview_viewed,2026-01-29 08:58:21.650238,2026-02-10 08:58:21.650238
3587,125,231,preview_viewed,2026-02-02 08:58:21.654227,2026-02-10 08:58:21.654227
3588,125,60,preview_viewed,2025-12-31 08:58:21.656222,2026-02-10 08:58:21.656222
3589,125,597,save,2026-02-10 08:58:21.659213,2026-02-10 08:58:21.659213
3590,125,552,click,2025-11-24 08:58:21.671182,2026-02-10 08:58:21.671182
3591,125,419,preview_viewed,2026-02-08 08:58:21.681781,2026-02-10 08:58:21.681781
3592,125,510,click,2026-02-08 08:58:21.702551,2026-02-10 08:58:21.702551
3593,125,571,save,2026-02-06 08:58:21.709532,2026-02-10 08:58:21.709532
3594,125,601,click,2026-02-04 08:58:21.717511,2026-02-10 08:58:21.717511
3595,125,495,click,2026-01-14 08:58:21.726485,2026-02-10 08:58:21.726485
3596,125,495,click,2026-01-05 08:58:21.739579,2026-02-10 08:58:21.739579
3597,125,24,click,2026-01-09 08:58:21.743481,2026-02-10 08:58:21.743481
3598,125,549,preview_viewed,2026-01-25 08:58:21.746606,2026-02-10 08:58:21.746606
3599,125,510,preview_viewed,2025-12-27 08:58:21.754596,2026-02-10 08:58:21.754596
3600,125,486,click,2026-01-11 08:58:21.762389,2026-02-10 08:58:21.762389
3601,125,276,preview_viewed,2025-12-31 08:58:21.769390,2026-02-10 08:58:21.769390
3602,125,498,route_requested,2026-01-26 08:58:21.778348,2026-02-10 08:58:21.778348
3603,125,187,preview_viewed,2026-02-04 08:58:21.782337,2026-02-10 08:58:21.782337
3604,125,547,preview_viewed,2026-02-05 08:58:21.785329,2026-02-10 08:58:21.785329
3605,125,449,search,2026-02-02 08:58:21.789318,2026-02-10 08:58:21.789318
3606,125,502,route_requested,2026-02-06 08:58:21.793306,2026-02-10 08:58:21.793306
3607,125,207,click,2026-01-08 08:58:21.795302,2026-02-10 08:58:21.795302
3608,125,255,preview_viewed,2025-12-09 08:58:21.803281,2026-02-10 08:58:21.803281
3609,125,469,click,2026-01-04 08:58:21.812556,2026-02-10 08:58:21.812556
3610,125,480,preview_viewed,2026-02-08 08:58:21.815329,2026-02-10 08:58:21.815329
3611,125,538,click,2026-01-30 08:58:21.820237,2026-02-10 08:58:21.820237
3612,125,544,route_requested,2026-02-04 08:58:21.829210,2026-02-10 08:58:21.829210
3613,125,552,search,2026-02-07 08:58:21.838189,2026-02-10 08:58:21.838189
3614,125,24,click,2026-01-10 08:58:21.842209,2026-02-10 08:58:21.842209
3615,125,586,search,2025-12-15 08:58:21.851197,2026-02-10 08:58:21.851197
3616,125,473,click,2026-01-08 08:58:21.854144,2026-02-10 08:58:21.854144
3617,125,24,click,2026-01-09 08:58:21.859146,2026-02-10 08:58:21.859146
3618,125,277,route_requested,2026-02-07 08:58:21.861201,2026-02-10 08:58:21.861201
3619,125,128,preview_viewed,2025-12-26 08:58:21.869104,2026-02-10 08:58:21.869104
3620,126,493,route_requested,2025-12-27 08:58:21.879079,2026-02-10 08:58:21.879079
3621,126,492,click,2026-02-07 08:58:21.887056,2026-02-10 08:58:21.887056
3622,126,121,click,2025-12-16 08:58:21.896033,2026-02-10 08:58:21.896033
3623,126,578,route_requested,2025-12-21 08:58:21.905010,2026-02-10 08:58:21.905010
3624,126,287,click,2026-01-25 08:58:21.912985,2026-02-10 08:58:21.912985
3625,126,54,route_requested,2026-01-13 08:58:21.922012,2026-02-10 08:58:21.922012
3626,126,151,click,2026-02-09 08:58:21.933933,2026-02-10 08:58:21.933933
3627,126,464,click,2026-01-16 08:58:21.936925,2026-02-10 08:58:21.936925
3628,126,473,click,2025-12-20 08:58:21.939917,2026-02-10 08:58:21.939917
3629,126,87,search,2025-12-17 08:58:21.947897,2026-02-10 08:58:21.947897
3630,126,492,save,2026-01-29 08:58:21.957869,2026-02-10 08:58:21.958319
3631,126,189,click,2026-02-07 08:58:21.960998,2026-02-10 08:58:21.960998
3632,126,290,preview_viewed,2026-01-21 08:58:21.975818,2026-02-10 08:58:21.975818
3633,126,37,click,2026-02-01 08:58:21.978811,2026-02-10 08:58:21.978811
3634,126,372,click,2025-11-08 08:58:21.991777,2026-02-10 08:58:21.991777
3635,126,345,preview_viewed,2025-12-29 08:58:21.999757,2026-02-10 08:58:21.999757
3636,126,580,preview_viewed,2026-02-01 08:58:22.008731,2026-02-10 08:58:22.008731
3637,126,426,click,2026-01-13 08:58:22.016709,2026-02-10 08:58:22.016709
3638,126,43,click,2026-02-01 08:58:22.023690,2026-02-10 08:58:22.023690
3639,126,293,route_requested,2026-02-02 08:58:22.031671,2026-02-10 08:58:22.031671
3640,126,353,search,2025-11-19 08:58:22.034701,2026-02-10 08:58:22.034701
3641,126,392,preview_viewed,2025-12-03 08:58:22.038652,2026-02-10 08:58:22.038652
3642,126,502,preview_viewed,2026-02-02 08:58:22.043638,2026-02-10 08:58:22.043638
3643,126,198,click,2026-01-07 08:58:22.050617,2026-02-10 08:58:22.050617
3644,126,299,preview_viewed,2026-01-04 08:58:22.054031,2026-02-10 08:58:22.054031
3645,126,264,search,2026-02-10 08:58:22.056603,2026-02-10 08:58:22.056603
3646,126,596,click,2026-02-02 08:58:22.072561,2026-02-10 08:58:22.072561
3647,127,381,preview_viewed,2026-02-06 08:58:22.078544,2026-02-10 08:58:22.078544
3648,127,610,search,2026-01-21 08:58:22.083564,2026-02-10 08:58:22.083564
3649,127,67,click,2025-12-31 08:58:22.088518,2026-02-10 08:58:22.088518
3650,127,279,preview_viewed,2026-02-06 08:58:22.093961,2026-02-10 08:58:22.094500
3651,127,589,click,2026-02-10 08:58:22.096496,2026-02-10 08:58:22.096496
3652,127,480,search,2026-01-29 08:58:22.099492,2026-02-10 08:58:22.099492
3653,127,318,click,2026-02-04 08:58:22.104476,2026-02-10 08:58:22.104476
3654,127,284,skip,2026-01-22 08:58:22.109464,2026-02-10 08:58:22.109464
3655,127,387,preview_viewed,2026-02-04 08:58:22.115300,2026-02-10 08:58:22.115300
3656,127,353,preview_viewed,2025-10-09 08:58:22.118438,2026-02-10 08:58:22.118438
3657,127,248,preview_viewed,2026-01-10 08:58:22.121429,2026-02-10 08:58:22.121429
3658,127,240,preview_viewed,2025-12-09 08:58:22.126415,2026-02-10 08:58:22.126415
3659,127,136,click,2025-12-19 08:58:22.129407,2026-02-10 08:58:22.129407
3660,127,590,preview_viewed,2026-01-26 08:58:22.134395,2026-02-10 08:58:22.135405
3661,127,261,click,2026-02-10 08:58:22.141376,2026-02-10 08:58:22.141376
3662,127,268,route_requested,2026-02-04 08:58:22.146363,2026-02-10 08:58:22.146363
3663,127,46,click,2026-01-21 08:58:22.150353,2026-02-10 08:58:22.150353
